,bedrooms,bathrooms,lat,lng,since_built_year,no_of_units,area_size,since_listing_month,price
24650,2,2.0,1.38410244227921,103.892705526466,-1.0,680.0,764.0,4,1588500.0
24651,2,1.0,1.37017075252236,103.899998611766,22.0,1472.0,689.0,4,1109900.0
24652,4,4.0,1.33742074109903,103.846538493576,11.0,590.0,1819.0,4,3300000.0
24653,3,3.0,1.27708340707631,103.849181343548,5.0,510.0,1765.0,5,4752000.0
24654,3,3.0,1.38930363671816,103.869682356907,-1.0,496.0,1216.0,4,1434400.0
24656,3,2.0,1.2952856447523702,103.838567440302,62.0,51.0,947.0,4,2475000.0
24657,4,1.0,1.31710645052527,103.758947292195,52.0,1468.0,1464.0,3,2893000.0
24658,3,2.0,1.3454744912953502,103.724623449937,3.0,710.0,1076.0,3,1925000.0
24660,5,5.0,1.33753586880554,103.920651855815,7.0,577.0,4400.0,4,4124700.0
24661,3,2.0,1.29913857279489,103.884875985914,29.0,69.0,1350.0,4,2750000.0
24662,4,3.0,1.24420173253825,103.83981225853,11.0,124.0,2766.0,4,5555000.0
24663,2,1.0,1.27035025509729,103.813967319772,8.0,141.0,538.0,8,1320000.0
24664,4,2.0,1.28749505390492,103.793610594541,52.0,1862.0,1195.0,4,2387000.0
24666,4,3.0,1.3004682373456,103.899919640176,92.0,592.0,1302.0,4,2805000.0
24667,4,6.0,1.26489010829928,103.816454088109,6.0,366.0,3057.0,6,9746000.0
24668,5,5.0,1.3137655021078798,103.793188499372,10.0,9.0,4973.0,5,13640000.0
24669,2,2.0,1.29003067053998,103.817185273903,2.0,400.0,786.0,4,1870000.0
24670,3,3.0,1.3297125646108705,103.796996065203,62.0,476.0,1109.0,4,2675200.0
24671,4,4.0,1.35823032280321,103.965573132382,92.0,428.0,1270.0,4,1903000.0
24672,3,2.0,1.2914248297393,103.844383363038,9.0,696.0,1313.0,4,3176800.0
24673,2,2.0,1.3513904432788,103.881242080921,9.0,1145.0,1109.0,4,1461800.0
24674,4,5.0,1.30137487211831,103.823810330672,14.0,95.0,2293.0,4,9776800.0
24675,1,1.0,1.31275329709404,103.923657863473,9.0,114.0,581.0,4,880000.0
24676,2,2.0,1.2963566643980902,103.85736876917,1.0,219.0,732.0,4,2271500.0
24677,1,1.0,1.31547407018063,103.888827552085,1.0,60.0,538.0,6,1089000.0
24678,2,2.0,1.27671498507474,103.853326932298,5.0,1042.0,1173.0,4,3062300.0
24679,3,2.0,1.37447287448697,103.90307048623,4.0,1165.0,893.0,6,1320000.0
24680,2,2.0,1.3086213508082198,103.766796157117,92.0,640.0,764.0,4,1518000.0
24681,4,3.0,1.34461028775896,103.946220242101,62.0,2203.0,1345.0,4,1897500.0
24682,4,4.0,1.31425123117332,103.836041963599,9.0,210.0,2508.0,4,8668000.0
24683,4,2.0,1.3453195492621202,103.945384662025,-1.0,466.4,1238.0,6,1650000.0
24684,2,2.0,1.31782799598861,103.851970497394,6.0,106.0,614.0,9,1408000.0
24685,2,2.0,1.30710474181654,103.867087818477,4.0,212.0,1033.0,5,2838800.0
24686,2,2.0,1.32424062857487,103.945166152749,5.0,748.0,893.0,3,1485000.0
24687,2,3.0,1.29906600768056,103.832068608699,11.0,53.0,1173.0,7,3277200.0
24688,3,1.0,1.31083945362027,103.828325367461,8.0,156.0,1582.0,4,5368000.0
24689,2,2.0,1.31502432605995,103.826570312809,11.0,20.0,1065.0,6,1980000.0
24690,2,2.0,1.3129443237366598,103.855634735092,1.0,116.0,538.0,4,1097800.0
24691,2,2.0,1.35166623960192,103.92816568817,5.0,597.0,752.0,7,1045000.0
24693,4,3.0,1.30326050404129,103.789209731059,-1.0,165.0,1259.0,4,2516800.0
24694,3,4.0,1.2984340703381398,103.824518766243,10.0,31.0,2433.0,4,10120000.0
24695,3,3.0,1.3393339404196298,103.767330021841,10.0,118.0,2992.0,6,3135000.0
24696,2,2.0,1.29752089480499,103.766331687461,6.0,616.0,861.0,4,1320000.0
24697,4,4.0,1.3805811743311,103.892368596692,6.0,616.0,1357.0,4,2131800.0
24698,1,1.0,1.27671498507474,103.853326932298,5.0,1042.0,678.0,5,1769100.0
24701,3,4.0,1.44545498067154,103.806251245325,22.0,720.0,2486.0,4,1760000.0
24702,3,3.0,1.35714997234684,103.75913571224702,21.0,192.0,1302.0,6,1353000.0
24703,3,2.0,1.3190176730728,103.755388707622,14.0,315.0,1302.0,4,2035000.0
24704,4,3.0,1.29438518375248,103.8560297971,6.0,190.0,2368.0,6,9042600.0
24708,1,1.0,1.3156928164723998,103.841615456446,6.0,180.0,484.0,4,1287000.0
24709,4,4.0,1.29752089480499,103.766331687461,6.0,616.0,3627.0,4,4202000.0
24710,2,2.0,1.34328286670471,103.869217344339,6.0,130.0,904.0,6,1518000.0
24711,3,2.0,1.31710645052527,103.758947292195,52.0,1468.0,861.0,4,1504800.0
24712,1,1.0,1.30656346400868,103.8213284336,7.0,101.0,570.0,4,2227500.0
24713,5,6.0,1.31083945362027,103.828325367461,8.0,156.0,6458.0,4,38500000.0
24714,1,1.0,1.36074531809769,103.891985875555,11.0,74.0,365.0,4,613800.0
24715,4,3.0,1.3148889981336,103.80341531224,8.0,1715.0,1981.0,10,3850000.0
24716,1,1.0,1.27671498507474,103.853326932298,5.0,1042.0,721.0,6,1928700.0
24717,4,2.0,1.3114373423868502,103.885310295307,5.0,50.0,1335.0,3,2214300.0
24718,2,2.0,1.30234754310752,103.862260012361,4.0,311.0,807.0,4,1738000.0
24719,1,1.0,1.36478651146586,103.764763618001,5.0,512.0,549.0,4,866800.0
24721,1,1.0,1.28076943504219,103.852658562152,14.0,1111.0,689.0,4,2288000.0
24722,2,1.0,1.3160902186364198,103.802300019532,8.0,1715.0,635.0,6,1320000.0
24723,1,1.0,1.3297125646108705,103.796996065203,62.0,476.0,506.0,4,1343200.0
24724,5,4.0,1.34811977321598,103.926078240097,8.0,696.0,4200.0,3,3630000.0
24725,2,2.0,1.31083945362027,103.828325367461,8.0,156.0,1539.0,4,4788300.0
24726,2,2.0,1.3028076882440602,103.900988897666,8.0,408.0,872.0,4,1760000.0
24727,2,2.0,1.32757874597986,103.944195009414,6.0,582.0,1044.0,5,1585100.0
24728,3,2.0,1.28071186552745,103.79096314844,62.0,548.0,883.0,4,1940400.0
24729,1,1.0,1.32582135495427,103.944919226615,2.0,720.0,420.0,3,880000.0
24730,1,2.0,1.27516997577919,103.844496312645,15.0,646.0,786.0,9,1540000.0
24731,2,1.0,1.27708340707631,103.849181343548,5.0,510.0,721.0,6,1705000.0
24734,4,3.0,1.37017075252236,103.899998611766,22.0,1472.0,1485.0,4,2200000.0
24735,3,2.0,1.2738629435052,103.843710484506,62.0,351.0,1421.0,4,3683900.0
24736,3,2.0,1.2992894888716202,103.888693485053,6.0,68.0,775.0,5,1900800.0
24737,2,2.0,1.31008460714385,103.830715676333,52.0,64.0,731.0,4,2455900.0
24738,1,1.0,1.27347663345182,103.845553160818,8.0,202.0,624.0,3,1650000.0
24739,2,2.0,1.2738629435052,103.843710484506,62.0,351.0,732.0,3,1819300.0
24740,2,2.0,1.33718821380367,103.781736456,1.0,171.0,797.0,3,1856800.0
24741,2,2.0,1.3297125646108705,103.796996065203,62.0,476.0,710.0,3,1801800.0
24742,1,1.0,1.26558236283953,103.816464904146,6.0,366.0,581.0,14,1646700.0
24743,3,2.0,1.39445329185302,103.751341514747,22.0,712.0,1130.0,6,1032800.0
24744,1,1.0,1.31264956890401,103.794954717761,3.0,69.0,495.0,3,1595000.0
24745,3,5.0,1.30315428073007,103.829577548446,7.0,40.0,3100.0,4,15510000.0
24746,1,1.0,1.29586840547876,103.829376171741,22.0,64.0,474.0,4,990000.0
24747,5,3.0,1.3766484041779,103.958800773896,6.0,495.0,1722.0,4,2200000.0
24748,3,4.0,1.26747019767944,103.815542991374,18.0,969.0,1647.0,14,2948000.0
24749,3,3.0,1.31498987777031,103.829293820223,26.0,50.0,1381.0,6,3740000.0
24750,2,2.0,1.31257730599051,103.79835625246,92.0,24.0,592.0,4,1604900.0
24751,2,2.0,1.3160902186364198,103.802300019532,8.0,1715.0,1077.0,6,1925000.0
24752,2,1.0,1.33102936528877,103.767519926051,92.0,660.0,700.0,6,1507000.0
24755,2,2.0,1.35141942044694,103.882395947597,9.0,1145.0,980.0,4,1196800.0
24756,1,1.0,1.3182475031588703,103.762081253712,5.0,755.0,538.0,4,998800.0
24757,4,6.0,1.3071348097106898,103.822118776986,7.0,55.0,5414.0,7,16621000.0
24758,2,2.0,1.3162773675544,103.845724040655,1.0,71.0,657.0,4,1725900.0
24759,4,4.0,1.2983271637053,103.893447598793,1.0,56.0,1722.0,4,4860900.0
24760,3,2.0,1.27386092841125,103.846213727237,5.0,132.0,1088.0,13,3278000.0
24762,5,4.0,1.3129443237366598,103.855634735092,1.0,116.0,2271.0,3,4606800.0
24763,2,2.0,1.33591796463135,103.869688700669,10.0,330.0,840.0,3,1485000.0
24765,4,6.0,1.3098017858050002,103.827540183798,21.0,330.0,2885.0,5,12100000.0
24766,1,1.0,1.31242960215498,103.906088719109,13.0,31.0,452.0,6,803000.0
24767,1,1.0,1.31628059684538,103.804519794232,8.0,1715.0,635.0,3,1232000.0
24768,1,1.0,1.30819265200559,103.838374549594,8.0,52.0,678.0,5,1760000.0
24769,3,3.0,1.30116875572355,103.90393142906,18.0,612.0,1389.0,6,2420000.0
24770,1,1.0,1.31785132345028,103.908905458358,9.0,157.0,506.0,3,880000.0
24772,5,5.0,1.31792536259523,103.825179565269,10.0,12.0,5985.0,4,10230000.0
24773,1,1.0,1.33990853882395,103.767523150763,62.0,928.0,474.0,6,968000.0
24774,3,3.0,1.2984373006061298,103.884408021083,6.0,130.0,1216.0,10,2926700.0
24775,3,2.0,1.30851237701867,103.767085975457,92.0,640.0,958.0,3,1580700.0
24776,4,3.0,1.31710645052527,103.758947292195,52.0,1468.0,1238.0,4,2200000.0
24777,1,1.0,1.30580609670053,103.833059609864,11.0,338.0,624.0,6,2618000.0
24778,3,2.0,1.31960020004528,103.845271738384,11.0,417.0,1486.0,6,3286800.0
24779,2,2.0,1.31283039144925,103.841544287772,92.0,120.0,872.0,4,2494400.0
24780,4,4.0,1.31083945362027,103.828325367461,8.0,156.0,2476.0,4,8250000.0
24781,2,2.0,1.28617084485828,103.839567626644,2.0,396.0,678.0,3,1417800.0
24783,3,3.0,1.3426664157201,103.734546775952,28.0,950.0,1507.0,6,1507000.0
24784,3,2.0,1.32724601819998,103.944104090041,6.0,582.0,786.0,5,1276000.0
24785,4,5.0,1.31809073406194,103.831076582966,37.0,30.0,5821.0,6,15268000.0
24787,3,2.0,1.3703043031814,103.848386313887,8.0,329.0,904.0,5,1870000.0
24788,2,2.0,1.29828159353819,103.842786822646,15.0,265.0,926.0,5,2266000.0
24789,1,1.0,1.29829067681172,103.833377647901,46.0,92.0,400.0,7,1097800.0
24790,3,2.0,1.30178268606854,103.847150912242,4.0,493.0,1023.0,6,2530000.0
24791,2,2.0,1.4106489615803102,103.831735166688,9.0,608.0,1034.0,12,1067000.0
24792,4,2.0,1.33990853882395,103.767523150763,62.0,928.0,1302.0,5,2943600.0
24793,3,3.0,1.2914248297393,103.844383363038,9.0,696.0,893.0,4,3098700.0
24794,3,3.0,1.3426664157201,103.734546775952,28.0,950.0,1389.0,4,1691800.0
24795,1,1.0,1.31131219787605,103.882972095616,5.0,137.0,495.0,4,944900.0
24796,2,2.0,1.26489010829928,103.816454088109,6.0,366.0,840.0,4,2564100.0
24798,1,1.0,1.37556055093607,103.961072724745,8.0,473.0,592.0,7,723800.0
24799,3,2.0,1.33102936528877,103.767519926051,92.0,660.0,861.0,3,1568600.0
24800,2,1.0,1.27671498507474,103.853326932298,5.0,1042.0,1130.0,4,2567600.0
24801,1,1.0,1.30521073390523,103.788340566447,11.0,366.0,1141.0,4,1705000.0
24802,2,2.0,1.2926368003630502,103.830568078703,11.0,85.0,743.0,3,1760000.0
24803,2,2.0,1.3455376872680402,103.881006170094,1.0,80.0,699.0,4,1695400.0
24804,3,3.0,1.31478575074088,103.82706249682,13.0,59.0,1625.0,5,4125000.0
24805,1,1.0,1.31129551056551,103.914950397016,7.0,222.0,635.0,7,1243000.0
24806,2,1.0,1.35300842405369,103.759134678556,7.0,193.0,527.0,6,858000.0
24807,3,3.0,1.3739325748107498,103.901140296964,22.0,496.0,1302.0,4,1408000.0
24808,1,1.0,1.2972590729906102,103.831023686317,46.0,540.0,495.0,4,1504800.0
24809,3,2.0,1.29980838493639,103.898492758597,1.0,92.0,1055.0,4,2948000.0
24810,3,3.0,1.30964956283877,103.800870514368,92.0,57.0,1798.0,3,5940000.0
24811,2,2.0,1.3317758150305,103.946201241591,8.0,90.0,1206.0,4,1562000.0
24812,4,3.0,1.28749505390492,103.793610594541,52.0,1862.0,1313.0,3,2475000.0
24813,3,3.0,1.3882277628451398,103.858740468004,27.0,179.0,1592.0,6,2068000.0
24814,2,2.0,1.3838493195726,103.747481754278,10.0,457.0,990.0,4,1155000.0
24816,3,2.0,1.31356614088715,103.803217953455,62.0,638.0,1356.0,4,4153600.0
24818,1,1.0,1.3797270915801698,103.760191017381,8.0,338.0,614.0,6,880000.0
24820,3,2.0,1.33874811788053,103.850881932323,3.0,578.0,1055.0,6,1980000.0
24822,1,1.0,1.29114950641845,103.804573610517,1.0,1259.0,506.0,4,954800.0
24823,5,4.0,1.2927319871783,103.842250095411,25.0,345.0,3090.0,3,7700000.0
24825,3,3.0,1.27671498507474,103.853326932298,5.0,1042.0,1518.0,5,4318300.0
24826,2,1.0,1.2829614865958898,103.839814598308,92.0,774.0,689.0,4,1980000.0
24827,1,1.0,1.4286858371232598,103.785732891763,8.0,689.0,431.0,5,616000.0
24828,1,1.0,1.27671498507474,103.853326932298,5.0,1042.0,721.0,4,1721800.0
24829,4,5.0,1.24297424636053,103.839164641252,11.0,124.0,2185.0,4,4400000.0
24830,3,3.0,1.39506943954265,103.881104998925,5.0,555.0,1004.0,6,1419000.0
24831,1,1.0,1.27671498507474,103.853326932298,5.0,1042.0,743.0,5,1853900.0
24833,3,3.0,1.31291902869754,103.796984203708,26.0,72.0,1119.0,6,2750000.0
24835,1,1.0,1.2956665859268002,103.82885975081,4.0,33.0,473.0,4,1177900.0
24836,3,2.0,1.3123621720005,103.793301226982,92.0,296.0,1098.0,3,2908400.0
24838,2,2.0,1.30656346400868,103.8213284336,7.0,101.0,807.0,3,2912800.0
24839,4,3.0,1.35521095284251,103.966422045067,7.0,501.0,1539.0,3,1925000.0
24840,3,2.0,1.4477847128746102,103.827451281642,-1.0,413.0,1249.0,4,1542200.0
24841,1,1.0,1.32829730314994,103.907781216808,7.0,748.0,527.0,4,792000.0
24842,2,2.0,1.29647219511777,103.891034649257,92.0,200.0,689.0,3,2076800.0
24843,2,1.0,1.35751477455435,103.966877507491,92.0,428.0,645.0,3,1050600.0
24844,3,3.0,1.37785629605717,103.957089619973,1.0,49.0,1098.0,4,1915100.0
24845,3,2.0,1.30062300223401,103.846766553608,4.0,188.0,947.0,4,2901800.0
24846,3,2.0,1.28736530376366,103.792142440238,52.0,1862.0,969.0,3,1878800.0
24847,1,1.0,1.29474611826682,103.806830290183,2.0,736.0,441.0,4,942300.0
24848,4,3.0,1.2896097164683,103.841276389346,23.0,492.0,2067.0,3,4342800.0
24849,2,2.0,1.32534460429599,103.840724426138,-1.0,90.0,797.0,4,2241900.0
24850,3,2.0,1.3823880275650702,103.892136541911,6.0,680.0,936.0,3,1731800.0
24851,4,4.0,1.3249877767463898,103.928612366312,7.0,583.0,1507.0,6,2530000.0
24852,4,4.0,1.30070393376469,103.86186108134198,8.0,360.0,2153.0,10,7150000.0
24854,2,2.0,1.2927319871783,103.842250095411,25.0,345.0,1034.0,6,2860000.0
24855,2,2.0,1.29060694545576,103.817866920135,6.0,508.0,732.0,7,1529000.0
24856,2,2.0,1.26625830660217,103.810803288694,11.0,1129.0,1303.0,11,2750000.0
24857,3,3.0,1.26816216653267,103.814379904552,11.0,1129.0,1345.0,6,2970000.0
24858,3,2.0,1.33990853882395,103.767523150763,62.0,466.4,947.0,4,1931600.0
24859,2,2.0,1.27461794103822,103.844319553688,8.0,280.0,1173.0,3,3202100.0
24860,4,5.0,1.2983271637053,103.893447598793,1.0,56.0,5662.0,4,16280000.0
24861,3,2.0,1.31782799598861,103.851970497394,6.0,106.0,624.0,4,1595000.0
24862,1,1.0,1.29546342917997,103.806515780156,5.0,845.0,441.0,10,1045000.0
24863,2,2.0,1.2926368003630502,103.830568078703,11.0,85.0,743.0,6,1958000.0
24864,4,3.0,1.29850522262382,103.857088439281,92.0,558.0,1808.0,4,5126000.0
24865,2,2.0,1.31172327162692,103.883241739542,-1.0,466.4,721.0,4,1423400.0
24866,3,3.0,1.2896097164683,103.841276389346,23.0,492.0,1281.0,6,2123000.0
24867,3,4.0,1.26816216653267,103.814379904552,11.0,1129.0,1712.0,11,3190000.0
24868,4,3.0,1.31356614088715,103.803217953455,62.0,638.0,1485.0,4,4400000.0
24869,2,2.0,1.30348685424971,103.837444387582,6.0,268.0,1055.0,4,3520000.0
24870,1,1.0,1.3031358658722,103.847735636923,12.0,50.0,549.0,13,1155000.0
24871,4,3.0,1.36100611947819,103.969182044532,92.0,276.0,1394.0,3,2161500.0
24873,3,4.0,1.29980838493639,103.898492758597,1.0,92.0,1582.0,4,3749900.0
24874,2,2.0,1.27671498507474,103.853326932298,5.0,1042.0,1163.0,4,3061300.0
24875,2,2.0,1.29650384374549,103.767520910781,12.0,240.0,1055.0,4,1534500.0
24876,2,2.0,1.43919858389734,103.829104449216,92.0,448.0,678.0,4,1067000.0
24879,2,2.0,1.32004938238057,103.75216125907,1.0,520.0,710.0,4,1298000.0
24880,4,4.0,1.2967638265739398,103.82541109754,32.0,292.0,2250.0,4,4950000.0
24881,4,5.0,1.31483629325537,103.831578486871,9.0,23.0,3336.0,6,11770000.0
24882,4,4.0,1.30383691559687,103.831707804361,12.0,175.0,2852.0,3,11880000.0
24883,3,3.0,1.3867046048278502,103.743680251173,18.0,699.0,1259.0,4,1429900.0
24884,2,2.0,1.30999017846252,103.835499682233,6.0,231.0,807.0,6,2420000.0
24885,2,2.0,1.29695100013987,103.765436140212,17.0,616.0,925.0,5,1232000.0
24886,3,2.0,1.39774827163461,103.751580705894,23.0,395.0,1282.0,4,1100000.0
24887,3,2.0,1.33161839267294,103.794252400987,1.0,285.0,990.0,4,2838000.0
24888,3,1.0,1.30395577762362,103.840804014831,8.0,200.0,1313.0,7,2981000.0
24889,2,2.0,1.33990853882395,103.767523150763,62.0,466.4,689.0,6,1691800.0
24890,2,2.0,1.34587822164476,103.725980156981,5.0,696.0,775.0,7,1309000.0
24892,4,4.0,1.3823880275650702,103.892136541911,6.0,680.0,1324.0,4,2306500.0
24893,2,2.0,1.36478651146586,103.764763618001,5.0,512.0,850.0,3,1265000.0
24894,3,2.0,1.44363473207597,103.825253279684,7.0,435.0,990.0,6,1232000.0
24895,1,1.0,1.2738629435052,103.843710484506,62.0,351.0,463.0,3,1373900.0
24896,2,1.0,1.39506943954265,103.881104998925,5.0,555.0,689.0,6,902000.0
24898,4,3.0,1.34036185896759,103.883846444139,-1.0,115.0,1356.0,4,2684900.0
24899,2,2.0,1.34587822164476,103.725980156981,5.0,696.0,775.0,7,1408000.0
24900,1,1.0,1.2972729466104298,103.838940257017,6.0,76.0,603.0,5,2378200.0
24901,4,4.0,1.30896390883059,103.836154325224,92.0,138.0,2368.0,3,11220000.0
24902,2,2.0,1.31961486592659,103.845969245127,62.0,87.0,657.0,4,1985500.0
24903,2,1.0,1.37447287448697,103.90307048623,4.0,1165.0,613.0,4,990000.0
24904,3,4.0,1.31083945362027,103.828325367461,8.0,156.0,1765.0,5,5808000.0
24906,1,1.0,1.36150960154245,103.887627003056,3.0,395.0,517.0,3,976800.0
24908,4,3.0,1.29850522262382,103.857088439281,92.0,558.0,1432.0,4,3960000.0
24909,3,2.0,1.31547407018063,103.888827552085,1.0,60.0,797.0,4,1320000.0
24910,2,2.0,1.27559528527257,103.837559859708,8.0,251.0,657.0,7,1628000.0
24912,1,1.0,1.32084379385904,103.823206216568,11.0,32.0,635.0,5,1314500.0
24914,5,7.0,1.3160902186364198,103.802300019532,8.0,1715.0,7847.0,4,8668000.0
24916,3,2.0,1.30178268606854,103.847150912242,4.0,493.0,1012.0,6,2530000.0
24917,3,2.0,1.28004529331829,103.840358673254,9.0,68.0,1206.0,4,2750000.0
24919,1,1.0,1.31242688268348,103.841064338246,92.0,378.0,517.0,4,1439900.0
24920,2,2.0,1.2928990470735,103.819566520481,5.0,469.0,1023.0,13,2194500.0
24921,5,5.0,1.36214410543494,103.974076358311,92.0,276.0,1808.0,5,2783000.0
24922,2,2.0,1.29829067681172,103.833377647901,46.0,92.0,657.0,6,1977800.0
24924,2,2.0,1.29660443035383,103.838842474051,8.0,130.0,936.0,7,2968800.0
24925,2,1.0,1.29751049338808,103.856297302855,92.0,522.0,527.0,4,1425500.0
24926,2,2.0,1.30812038350771,103.837940839529,7.0,60.0,829.0,4,5747500.0
24928,3,2.0,1.3823880275650702,103.892136541911,6.0,680.0,936.0,4,1731400.0
24929,3,3.0,1.29688446089582,103.888584074842,12.0,327.0,1604.0,6,3300000.0
24930,1,1.0,1.31356614088715,103.803217953455,62.0,638.0,474.0,4,1361800.0
24931,2,2.0,1.3036862120666202,103.825629004285,92.0,54.0,1432.0,4,6378900.0
24932,3,2.0,1.3263563813243202,103.850660162189,62.0,162.0,936.0,4,1969000.0
24933,4,5.0,1.23978494620582,103.83727712150998,11.0,151.0,2680.0,5,6168700.0
24934,1,1.0,1.34478691681927,103.878778848783,37.0,250.0,441.0,4,1054900.0
24935,2,1.0,1.27063035104877,103.814074881435,8.0,141.0,646.0,5,1518000.0
24936,2,2.0,1.32958044212107,103.868188327271,7.0,101.0,731.0,3,1430000.0
24937,2,1.0,1.30376655553905,103.830033474096,8.0,54.0,2260.0,6,9931700.0
24938,2,2.0,1.3897233500645605,103.895174990995,6.0,810.0,731.0,8,1078000.0
24939,2,2.0,1.35231665677767,103.850719244155,5.0,694.0,678.0,4,12629000.0
24940,2,2.0,1.34553420682452,103.880737418528,1.0,80.0,710.0,4,1637900.0
24941,1,1.0,1.29751049338808,103.856297302855,92.0,522.0,409.0,4,1430000.0
24942,2,2.0,1.36740497281175,103.969165586472,37.0,362.0,1000.0,4,1045000.0
24944,3,2.0,1.3617773209101,103.891667519955,4.0,222.0,883.0,3,1848000.0
24945,3,3.0,1.2829614865958898,103.839814598308,92.0,774.0,1098.0,4,2318800.0
24946,2,2.0,1.2959707477638998,103.871750424041,19.0,522.0,850.0,4,1430000.0
24947,2,2.0,1.3617773209101,103.891667519955,4.0,222.0,614.0,3,1265000.0
24948,4,4.0,1.26489010829928,103.816454088109,6.0,366.0,4887.0,3,13750000.0
24949,2,1.0,1.3305625038871298,103.86788498045,92.0,85.0,667.0,4,1580500.0
24950,5,4.0,1.30891243803731,103.76705513582,92.0,640.0,1690.0,4,2790700.0
24951,4,3.0,1.33990853882395,103.767523150763,62.0,928.0,1302.0,5,2637800.0
24952,3,3.0,1.31141379857615,103.83596636492202,10.0,56.0,3229.0,5,14520000.0
24953,2,2.0,1.31283039144925,103.841544287772,92.0,120.0,872.0,3,2625700.0
24954,2,2.0,1.31583675363618,103.892746648427,3.0,429.0,667.0,4,1694000.0
24956,1,1.0,1.3249877767463898,103.928612366312,7.0,583.0,592.0,4,1098900.0
24957,4,4.0,1.36534920847374,103.830268477018,7.0,361.0,5317.0,5,5005000.0
24958,2,2.0,1.33990853882395,103.767523150763,62.0,928.0,732.0,6,1489600.0
24959,2,1.0,1.34036185896759,103.883846444139,-1.0,115.0,614.0,4,946000.0
24960,1,1.0,1.3297125646108705,103.796996065203,62.0,476.0,506.0,4,1350400.0
24961,1,1.0,1.3914922676138797,103.850454975085,5.0,90.0,377.0,4,605000.0
24962,2,2.0,1.33995106989895,103.769731856058,5.0,260.0,657.0,4,1375000.0
24963,5,4.0,1.31961486592659,103.845969245127,62.0,87.0,1302.0,4,3752100.0
24964,1,1.0,1.3038637152313102,103.904881841036,6.0,124.0,635.0,6,1705000.0
24965,4,4.0,1.29379977411151,103.839422092697,12.0,118.0,2153.0,6,4180000.0
24966,4,4.0,1.35734285723974,103.880518888518,10.0,10.0,2798.0,8,3520000.0
24967,3,3.0,1.31259091846869,103.901995206181,18.0,100.0,1486.0,6,1760000.0
24969,1,1.0,1.30220440131525,103.789907530412,13.0,405.0,517.0,7,968000.0
24970,3,3.0,1.35709719776858,103.930892050034,-1.0,700.0,926.0,4,1100000.0
24972,2,2.0,1.36160652881797,103.887462757659,3.0,395.0,732.0,4,1428800.0
24974,3,2.0,1.43269487079577,103.799546913702,6.0,653.0,1033.0,11,1078000.0
24975,3,4.0,1.29298775382221,103.851046829843,6.0,39.0,2270.0,4,6600000.0
24976,3,2.0,1.3893458855585,103.770294815646,8.0,602.0,1055.0,4,1210000.0
24978,3,2.0,1.3233075191121102,103.909620521884,10.0,16.0,1021.0,4,1940400.0
24979,2,2.0,1.30812038350771,103.837940839529,7.0,60.0,1862.0,15,6420700.0
24980,1,1.0,1.35243217360405,103.88125621124,9.0,1145.0,560.0,14,792000.0
24981,2,1.0,1.31049636845377,103.802392230378,37.0,319.0,570.0,4,1727000.0
24984,3,2.0,1.31449452187166,103.842505898673,16.0,51.0,1281.0,7,2948000.0
24985,4,3.0,1.33718821380367,103.781736456,1.0,171.0,1518.0,4,3190000.0
24986,3,2.0,1.27588976787545,103.83815170912202,62.0,262.0,915.0,4,2640000.0
24987,4,3.0,1.27671498507474,103.853326932298,5.0,1042.0,2045.0,3,6250200.0
24988,4,4.0,1.31083945362027,103.828325367461,8.0,156.0,2476.0,4,7920000.0
24989,2,1.0,1.32081769238494,103.752667309254,3.0,752.0,603.0,6,1045000.0
24990,3,2.0,1.31049636845377,103.802392230378,37.0,319.0,900.0,4,2310000.0
24991,2,2.0,1.35721570859393,103.830970608366,6.0,445.0,883.0,6,1518000.0
24992,1,2.0,1.30891243803731,103.76705513582,92.0,640.0,527.0,3,869600.0
24993,3,2.0,1.2763901192721498,103.830271330171,92.0,1074.0,947.0,4,2110900.0
24994,3,3.0,1.3457737596065,103.879060994371,21.0,96.0,1550.0,4,1980000.0
24995,3,3.0,1.3409352013631102,103.76066764737,24.0,532.0,1119.0,6,913000.0
24996,3,3.0,1.33990853882395,103.767523150763,62.0,466.4,1076.0,4,2593800.0
24997,3,3.0,1.35547310957664,103.967277074951,7.0,501.0,1076.0,4,1320000.0
24998,2,2.0,1.27386092841125,103.846213727237,5.0,132.0,1044.0,4,2194500.0
25000,2,2.0,1.29660974425015,103.867069174269,25.0,737.0,1345.0,6,2156000.0
25001,2,2.0,1.27671498507474,103.853326932298,5.0,1042.0,1012.0,6,2640000.0
25002,4,5.0,1.2829614865958898,103.839814598308,92.0,774.0,2788.0,4,9680000.0
25003,4,4.0,1.31628003159882,103.831036955378,7.0,75.0,2960.0,3,6028000.0
25004,2,2.0,1.28082397634044,103.790728746282,62.0,548.0,786.0,4,1534500.0
25005,2,2.0,1.29828159353819,103.842786822646,15.0,265.0,915.0,7,2255000.0
25006,4,3.0,1.34545115737259,103.769831500634,62.0,258.0,1518.0,4,2887300.0
25007,2,2.0,1.3455581030263302,103.722613082394,15.0,848.0,861.0,5,1210000.0
25008,2,2.0,1.31049636845377,103.802392230378,37.0,319.0,657.0,4,1772900.0
25009,1,1.0,1.30710474181654,103.867087818477,4.0,212.0,517.0,4,1595000.0
25010,2,2.0,1.3688625363650502,103.877307783211,8.0,414.0,958.0,4,1353000.0
25011,1,1.0,1.27527115223131,103.83683222505,9.0,351.0,592.0,6,1366200.0
